id,goodsCode,goodsCodeType,goodsBasicName,goodsBasicType,goodsBasicDesc,goodsMerchantId,merchantName,merchantPersonName,goodsUnit,goodsSize,goodsPrice,goodsGuaranteeLength,useGoodsCount
1383,6.95566E+12,NULL,满婷男士专用除螨爽肤皂,1,NULL,86,重庆市展鹿商贸有限公司,NULL,块,108g*72,1,3,1383
1384,6.95566E+12,NULL,满婷除螨止痒皂,1,NULL,86,重庆市展鹿商贸有限公司,NULL,块,108g*72,1,3,1384
1385,6.95747E+12,NULL,无敌先生高浓度洗衣液2000g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,袋,1*8,1,3,0
1386,6.95747E+12,NULL,无敌先生高浓度洗衣液2000g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*8,1,3,1386
1387,6.95747E+12,NULL,无敌先生厨房重油污净500g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*24,1,4,0
1400,6.97003E+12,NULL,云南三七专效清火去口气牙膏,1,NULL,86,重庆市展鹿商贸有限公司,NULL,支,160g*36,1,3,1400
1401,6.97003E+12,NULL,云南三七3D护龈劲白牙膏(早晚牙膏）,1,NULL,86,重庆市展鹿商贸有限公司,NULL,支,90g+90g*24,1,3,1401
1402,6.97003E+12,NULL,云南三七专效清火消止牙膏,1,NULL,86,重庆市展鹿商贸有限公司,NULL,支,60g*96,1,3,1402
1403,6.97003E+12,NULL,云南三七专效美白修护牙膏,1,NULL,86,重庆市展鹿商贸有限公司,NULL,支,160g+20g*36,1,3,1403
1417,6.97016E+12,NULL,一叶子橄榄芽鲜补水保湿洁面乳120g(KA),1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*8*6,1,5,1417
1418,6.97016E+12,NULL,一叶子橄榄芽鲜补水保湿爽肤水150ml(KA),1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*8*6,1,5,1418
1419,6.97016E+12,NULL,一叶子橄榄芽鲜补水保湿乳120ml(KA),1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*8*6,1,5,1419
1420,6.97016E+12,NULL,一叶子橄榄芽鲜补水保湿霜50g(KA),1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*8*6,1,5,1420
1434,6.97016E+12,1,X韩束高肌能巨水光弾润奢享礼盒（2019-KA）,1,,86,重庆市展鹿商贸有限公司,NULL,盒,12盒/箱,1,5,1434
1435,6.97076E+12,1,韩束净透亮白面贴膜25ml*5,1,,86,重庆市展鹿商贸有限公司,NULL,个,8*6,1,5,1435
1436,8.80617E+12,1,一品妆芦荟舒缓保湿凝胶300ml,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*12,1,4,1436
1437,9.31987E+12,NULL,惠宝去烟渍烟味牙膏套装（附含牙刷及牙缝刷）150G,1,NULL,86,重庆市展鹿商贸有限公司,NULL,支,1*48,1,5,1437
1450,6.92273E+12,1,丹姿嫩肤亮采沐浴露500g,1,,86,重庆市展鹿商贸有限公司,NULL,瓶,1×24,1,3,1450
1451,6.92273E+12,1,丹姿他能量活力保湿男士霜,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*72,1,3,1451
1452,6.93392E+12,1,丹姿多效滋养BB霜40g,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*48,1,3,1452
1453,6.91002E+12,1,100年润发水润丝滑洗发露N3,1,,86,重庆市展鹿商贸有限公司,NULL,个,750g*6,1,NULL,1453
1467,6.97016E+12,1,韩束巨水光高保湿弹润精华霜（倍润型）50,1,,86,重庆市展鹿商贸有限公司,NULL,个,4*12,1,5,1467
1468,6.90008E+12,1,隆力奇三效防护蛇油膏80g,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*36,1,5,1468
1469,6.93392E+12,1,丹姿多效滋养柔肤水120ml,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*36,1,3,1469
1470,4.89704E+12,1,Nak SPA水疗去屑洗发乳液,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*18,1,5,1470
1486,427722,1,新品,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*12,1,NULL,0
1487,ZP4897037245216,1,268g nak 马油水润修护防枯发膜,1,,86,重庆市展鹿商贸有限公司,NULL,个,268g*24*2,1,NULL,0
1500,09.04.36.wz015,NULL,nak沐浴乳共用泵头（配罩/镀金）600g/628g 15版,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,0
1501,09.01.39.zp025,NULL,NAK沙龙级专研.茶树精油去屑洗发乳液 8g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,400*4,1,3,0
1502,09.01.39.zp011,NULL,NAK奢享丰盈去屑洗发乳8g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*800,1,3,0
1503,09.01.39.zp022,NULL,NAK奢享丝滑滋润洗发乳228g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,20*3,1,3,0
1504,09.01.39.zp009,NULL,NAK奢享香水爽洁沐浴露（倾心邂逅）8g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*1000,1,3,0
1517,09.04.28.gt012,NULL,阿迪达斯托盘控油（小）,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,0
1518,09.04.28.gt004,NULL,阿迪达斯纸质地堆,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,0
1519,09.01.53.zp006,NULL,傲漾标签,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,0
1520,09.04.42.wz003,NULL,傲漾地堆帷幔,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,0
1534,09.01.49.zp014,NULL,贝钮牛油果系列压泵,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,0
1535,09.01.49.zp010,NULL,贝钮无微不植白色小毛巾,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,0
1536,09.04.38.wz010,NULL,贝钮小黄人特价标,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,9*4.8CM,1,3,0
1537,09.01.49.zp6922979812023,NULL,贝钮植物精纯防皴护肤膏（女）,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,96（1*4*24）,1,3,0
1551,09.01.43.zp026,NULL,春纪红石榴原液紧致面膜25ml 单片装,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,0
1552,09.04.35.wz004,NULL,春纪品牌LOGO地贴（屈臣氏）,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,0
1553,09.01.43.zp018,NULL,春纪奇异果原液亮肤面膜体验装,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,0
1554,09.04.35.wz002,NULL,春纪屈臣氏BA工衣,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,0
1567,09.04.01.ZW267,NULL,丹姿《蒙面唱将》主题活动通道地贴（2017）,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,0
1568,09.04.01.ZW263,NULL,丹姿9-12月活动X展架(2017）,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,0
1569,09.04.01.ZW261,NULL,丹姿爱国者第54期,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,0
1570,09.01.02.ZP003,NULL,丹姿氨基酸-30g海藻美白洗颜泥,1,NULL,86,重庆市展鹿商贸有限公司,NULL,支,1*1,1,3,0
1584,09.01.02.ZP123,NULL,丹姿海洋源萃海洋清透洁面乳25g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*1,1,3,0
1585,09.01.02.ZP153,NULL,丹姿海洋源萃明星单品精选装,1,NULL,86,重庆市展鹿商贸有限公司,NULL,套,1*1,1,3,0
1586,09.01.02.ZP081,NULL,丹姿海洋源萃水养修护双层面膜（单片体验装）,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*1,1,3,0
1587,09.01.02.ZP202,NULL,丹姿海洋源萃水漾焕能精选装,1,NULL,86,重庆市展鹿商贸有限公司,NULL,盒,1*1,1,3,0
1601,09.01.02.ZP194,NULL,丹姿活力清爽男士清爽洁面乳20g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,0
1602,09.01.02.ZP161,NULL,丹姿净化清颜补水黑面膜（体验装）,1,NULL,86,重庆市展鹿商贸有限公司,NULL,片,1*1,1,3,0
1603,09.01.02.ZP193,NULL,丹姿控油保湿黑面膜（单片装）,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,0
1604,09.01.02.ZP200,NULL,丹姿旅行尊享礼盒,1,NULL,86,重庆市展鹿商贸有限公司,NULL,盒,1*1,1,3,0
1617,09.04.01.ZW185,1,丹姿水密码补水节吊旗 、展架（2015）,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,0
1618,09.01.02.ZP163,NULL,丹姿水密码补水霜5g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*1,1,3,0
1619,09.01.02.ZP6933918904273,NULL,丹姿水密码彩妆粉漾初色美唇膏3.5g（倾心斩男色520）,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,0
1620,09.01.02.ZP6933918904198,NULL,丹姿水密码彩妆粉漾初色美唇膏3.5g（无畏正红色01）,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,0
1621,09.01.02.ZP6933918904280,NULL,丹姿水密码彩妆粉漾初色美唇膏3.5g（幸运西柚色666）,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,0
1634,09.04.01.ZW209,NULL,丹姿水密码护肤礼盒(自由拼装)(六件套，含外袋)(2011),1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,0
1635,09.04.01.ZP039,NULL,丹姿水密码活动形象拱门（2015）,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,0
1636,09.04.01.ZW258,NULL,丹姿水密码货架装饰(2014)凸显,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,0
1637,09.01.02.5AZ018,NULL,丹姿水密码拉杆箱（2015）,1,NULL,86,重庆市展鹿商贸有限公司,NULL,支,1*1,1,3,1637
1651,09.01.02.ZP197,NULL,丹姿水密码水水兔零钱袋（2017）,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,0
1652,09.04.01.ZW282,NULL,丹姿水密码水水兔人偶服装（2017),1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,0
1653,09.01.02.ZP205,NULL,丹姿水密码水水兔时尚旅行箱（2018）,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,0
1654,09.04.01.ZW281,NULL,丹姿水密码水水兔时尚手提袋（2017）,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,0
1668,09.04.01.ZW283,NULL,丹姿水水兔拍照框,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,0
1669,09.04.01.ZW278,NULL,丹姿水漾焕能细肤水陈列座（2017）,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,0
1670,09.04.01.ZW187,NULL,丹姿他能量堆头（CBA版）,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,0
1671,09.04.03.gt009,NULL,丹姿他能量迷你柜（2015）,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,0
1684,09.01.22.014,NULL,迪彩焗油滋润洗发露8g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*480,1,3,0
1685,09.01.22.009,NULL,迪彩卷曲湿亮弹力素35g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*48,1,3,0
1686,09.01.22.004,NULL,迪彩轻松修复润发露60g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*48,1,3,0
1687,09.01.50.zp003,1,迪菲娜茶树原液头皮净爽去屑洗发露60ml,1,,86,重庆市展鹿商贸有限公司,NULL,支,1*200,1,5,0
1701,09.01.50.zp852821003476,1,迪菲娜一分钟香氛焗油膏260ml,1,,86,重庆市展鹿商贸有限公司,NULL,瓶,1*36,1,5,1701
1702,09.04.10.WZ018,NULL,鳄鱼宝宝橄榄系列纸质堆头（无树1000*1000*1172mm),1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,0
1703,09.04.10.WZ001,NULL,鳄鱼宝宝两层铁质堆头（蓝色）,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*1,1,3,0
1704,09.01.15.ZP075,1,鳄鱼宝宝洗发沐浴露8g,1,,86,重庆市展鹿商贸有限公司,NULL,瓶,1*1,1,3,0
1718,09.01.27.ZP047,NULL,韩束补水净透面膜25ml*5（2016版）-非卖品,1,NULL,86,重庆市展鹿商贸有限公司,NULL,盒,8*6,1,3,0
1719,09.01.27.ZP049,NULL,韩束补水修护面膜25ml*5（2016版）-非卖品,1,NULL,86,重庆市展鹿商贸有限公司,NULL,盒,8*6,1,3,0
1720,09.01.27.ZP053,NULL,韩束茶树精油祛痘面膜（KA版）25ml-非卖品,1,NULL,86,重庆市展鹿商贸有限公司,NULL,片,1*3*20,1,3,0
1721,09.04.29.WZ072,NULL,韩束蛋糕架,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,0
1734,09.01.27.ZP026,NULL,韩束巨水光高保湿弹润乳30ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,12*30,1,3,0
1735,09.01.27.ZP054,NULL,韩束巨水光高保湿弹润水15ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*24*20,1,3,0
1736,09.04.29.WZ054,NULL,韩束巨水光人形立牌,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,0
1737,09.04.29.WZ071,NULL,韩束巨水光试用台,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,0
1738,09.02.07.SYZ048,NULL,韩束聚光白净透亮白柔肤水（试用装）KA版,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*1,1,3,0
1751,09.01.27.ZP050,NULL,韩束墨菊深度补水修容霜（KA版）40ml-非卖品,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*1,1,3,0
1752,09.01.27.ZP045,NULL,韩束墨菊深度补水滋润眼霜15g非卖品,1,NULL,86,重庆市展鹿商贸有限公司,NULL,盒,8*6,1,3,0
1753,09.01.27.ZP063,NULL,韩束墨菊深度修护精华原液(KA)30ml-非卖品,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,0
1754,09.04.29.WZ066,NULL,韩束品牌L型层板条,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,0
1768,09.04.06.028,NULL,隆力奇2014年手霜陈列架,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,0
1769,09.04.06.030,NULL,隆力奇2016年果酸护手霜异形陈列架,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,0
1770,09.04.06.029,NULL,隆力奇2016年护手霜标准陈列架,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,0
1771,09.04.06.026,NULL,隆力奇2016年护手霜马甲,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,0
1785,09.04.41.wz009,NULL,七分妆拱门（配装饰花）,1,NULL,86,重庆市展鹿商贸有限公司,NULL,套,1*1,1,3,0
1786,09.04.41.wz014,NULL,七分妆购物袋,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,0
1787,09.01.52.zp6953114602186,NULL,七分妆荷荷巴深度保湿植物精油蚕丝面膜30g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,片,1*1,1,3,0
1788,09.04.41.wz015,NULL,七分妆蝴蝶地贴,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,0
1801,09.01.08.006,NULL,若华天竺葵精油润白清爽洁阴皂100g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*72,1,3,0
1802,09.04.40.wz005,NULL,莎曼琪闺蜜卡,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,0
1803,09.04.40.wz002,NULL,莎曼琪疗程服务闺蜜卡,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,0
1804,09.01.25.ZP071,NULL,善草纪2017年文化衫,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*1,1,3,0
1818,09.04.23.WZ006,NULL,善草纪活动场花圃（60*80*20cm)(2014),1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,0
1819,09.04.23.WZ019,NULL,善草纪活动场玫瑰凳,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,0
1820,09.04.23.WZ001,NULL,善草纪活动堆头(2014),1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,0
1821,09.04.23.WZ011,NULL,善草纪假花-5头秋芯（粉）,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,0
1835,09.01.25.zp029,NULL,善草纪依兰紧致舒颜滋养乳（非卖品）1.5ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,1*1,1,3,0
1836,09.04.03.gt001,NULL,水密码背柜(180*40*240)(2011),1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,0
1837,09.01.13.ZP003,NULL,丝华洛奇（强效去屑）精油洗发露,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,8ml*1920,1,3,0
1838,09.01.13.ZP011,NULL,丝华洛奇氨基酸奢养香氛洗发乳（激强去屑）8ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,包,1*1920,1,3,0
1851,09.04.02.wgzp064,NULL,外购地毯（善草纪专用）,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,0
1852,09.01.42.zp001,NULL,无敌先生洗衣液200g,1,NULL,86,重庆市展鹿商贸有限公司,NULL,包,1*100,1,3,0
1853,09.04.37.WZ005,NULL,吾尊NBA广告标贴2017版,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,450 mm*35mm,1,3,0
1854,09.04.37.WZ004,NULL,吾尊地堆KA,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,450 mm*35mm,1,3,0
1855,09.04.37.WZ003,NULL,吾尊货架插条（红色）,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,450 mm*35mm,1,3,0
1868,09.04.31.wz010,NULL,一叶子定制款致柔暖心毛毯,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,0
1869,09.04.31.wz045,NULL,一叶子冬季工服,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,0
1870,09.01.35.ZP018,NULL,一叶子橄榄芽鲜补水保湿乳15ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,瓶,12*24,1,3,0
1871,09.04.31.wz023,NULL,一叶子高级秋冬被子2015,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,0
1885,09.04.31.wz004,NULL,一叶子品牌手提袋,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,0
1886,09.04.31.wz012,NULL,一叶子品牌塑料袋,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,35.4cm*25.6cm,1,3,0
1887,09.04.31.wz057,NULL,一叶子品牌小熊榨汁机(2017春),1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,0
1888,09.04.31.wz024,NULL,一叶子限量版臻品舒肤被礼盒,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,0
1902,09.01.28.zp029,NULL,滋源商超氨基酸茶籽去屑体验装6ml+6ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,套,6ml+6ml,1,3,0
1903,09.01.28.ZP053,NULL,滋源商超氨基酸茶籽去屑尊享套60ml+60ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,盒,1*60,1,3,0
1904,09.01.28.ZP052,NULL,滋源商超氨基酸生姜健发尊享套60ml+60ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,盒,1*60,1,3,0
1905,09.01.28.ZP058,NULL,滋源商超氨基酸无患子清润尊享套60ml+60ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,盒,1*60,1,3,0
1918,09.01.28.ZP075,NULL,滋源商超生姜系列新飞标,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,0
1919,09.01.28.ZP082,NULL,滋源商超生姜系列新跳跳卡,1,NULL,86,重庆市展鹿商贸有限公司,NULL,个,1*1,1,3,0
1920,09.01.28.ZP041,NULL,滋源商超闻香瓶,1,NULL,86,重庆市展鹿商贸有限公司,NULL,盒,136*194*55mm,1,3,0
1921,09.01.28.6944750430851,NULL,滋源商超无患子控油清爽洗头水(补充装)235ml,1,NULL,86,重庆市展鹿商贸有限公司,NULL,套,1月24日,1,3,0
1935,丝华洛奇氨基酸奢养香氛洗发乳（激强去屑）8ml,NULL,09.01.13.ZP011,1,NULL,86,重庆市展鹿商贸有限公司,NULL,包,1*1920,0,3,0
1936,善草纪鲜活亮白面贴膜(非卖品)28g,NULL,09.01.25.ZP037,1,NULL,86,重庆市展鹿商贸有限公司,NULL,包,1*144,0,3,0
1937,善草纪凝水皙白面贴膜(非卖品)28g,NULL,09.01.25.ZP038,1,NULL,86,重庆市展鹿商贸有限公司,NULL,包,1*144,0,3,0
1938,韩束三连包雪绒花净化透白平衡水2ml+乳液2ml+亮肤霜ml,NULL,09.01.27.ZP011,1,NULL,86,重庆市展鹿商贸有限公司,NULL,包,1*16*100,0,3,0
1952,贝钮植物精纯柔滑润肤露5g,NULL,09.01.49.zp011,1,NULL,86,重庆市展鹿商贸有限公司,NULL,包,1*500,0,3,0
1953,贝钮植物精纯柔护润肤露5g,NULL,09.01.49.zp012,1,NULL,86,重庆市展鹿商贸有限公司,NULL,包,1*500,0,3,0
1954,七分妆蜗牛嫩滑修护面膜30g,NULL,09.01.52.zp6953114602391,1,NULL,86,重庆市展鹿商贸有限公司,NULL,包,1*1,0,3,0
1955,09.01.52.zp695311460,1,七分妆玻尿酸水润面膜30g,1,,86,重庆市展鹿商贸有限公司,NULL,包,1*1,0,3,0
1968,善草纪控油补水面贴膜（单片装）22g,NULL,09.02.06.6922448832699,1,NULL,86,重庆市展鹿商贸有限公司,NULL,包,10*24,1,3,0
1969,三金聚宝盆,NULL,09.01.05.SJZP001,1,NULL,86,重庆市展鹿商贸有限公司,NULL,袋,1*36,0,3,0
1970,三金玻璃杯,NULL,09.01.05.SJZP002,1,NULL,86,重庆市展鹿商贸有限公司,NULL,袋,1*72,0,3,0
1971,三金夏日清凉茶饮杯,NULL,09.01.05.SJZP003,1,NULL,86,重庆市展鹿商贸有限公司,NULL,袋,1*48,0,3,0
1972,三金普通沙拉碗,NULL,09.01.05.SJZP004,1,NULL,86,重庆市展鹿商贸有限公司,NULL,袋,1*24,0,3,0
1987,6.90833E+12,1,索芙特防脱育发香波（控油清爽）600g,1,,86,重庆市展鹿商贸有限公司,NULL,个,600g*12,1,NULL,1987
1988,6.9314E+12,1,一叶子植物肽养分调理蜂胶提拉紧致面膜25ml/片,1,,86,重庆市展鹿商贸有限公司,NULL,片,6*20片,1,3,0
2002,6.91165E+12,1,鳄鱼宝宝橄榄儿童洗发沐浴露（蓝莓味）650g,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*9,1,NULL,2002
2003,6.91165E+12,1,鳄鱼宝宝乳木果婴儿洗发露200g,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*6*4,1,NULL,2003
2004,6.91165E+12,1,鳄鱼宝宝橄榄儿童防皴修护霜（樱桃）25g,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*48,1,NULL,2004
2005,6.91165E+12,1,鳄鱼宝宝橄榄儿童净润洗手液300G,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*24,1,NULL,2005
2019,6.9314E+12,1,韩束隔离水漾防晒乳40ml（KA）,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*48,1,3,0
2020,6.9427E+12,1,韩束雪白肌美白亮肤霜28 白BB（慕丝型）40ml,1,,86,重庆市展鹿商贸有限公司,NULL,个,4*12,1,NULL,2020
2021,6.92273E+12,1,丹姿卡迪那去屑洗发露（滋润黑亮型）200,1,,86,重庆市展鹿商贸有限公司,NULL,个,1×36,1,3,0
2022,6.9314E+12,1,韩束水润清透防晒喷雾SPF20/PA++,1,,86,重庆市展鹿商贸有限公司,NULL,瓶,8*6,1,3,0
2035,6.97086E+12,1,飞箭甜睡宝45ml电热驱蚊液+器(带拖线,1,,86,重庆市展鹿商贸有限公司,NULL,盒,1*36,1,NULL,2035
2036,6.95447E+12,1,千金净雅妇科专用棉巾240中量JY-Y-,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*8片*24盒,1,NULL,0
2037,6.95447E+12,1,千金净雅妇科专用棉巾190量少型JY-J,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*12片*24包,1,NULL,0
2038,6.95447E+12,1,千金净雅妇科专用棉巾JY-Y-008,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*10片*24盒,1,NULL,0
2052,6.94904E+12,1,青蛙王子植爱草本儿童滋润防干燥霜40g,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*48,1,NULL,2052
2053,6.94904E+12,1,青蛙王子植爱草本儿童皴灵精华霜40g,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*48,1,3,2053
2054,6.94904E+12,1,青蛙王子植爱草本儿童补水保湿霜40g,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*48,1,3,2054
2055,6.94904E+12,1,青蛙王子植爱草本儿童营养嫩肤霜40g,1,,86,重庆市展鹿商贸有限公司,NULL,个,1*48,1,3,2055
2069,6.91002E+12,1,百年润发400克+400克超值装,1,,86,重庆市展鹿商贸有限公司,NULL,套,400+400,1,3,0
2070,6.9427E+12,1,韩束雪白肌美白亮肤霜30 白BB（幻彩型,1,,86,重庆市展鹿商贸有限公司,NULL,个,4*12,1,3,2070
2071,6.92273E+12,1,丹姿水密码水嫩透亮精华凝露50g,1,,86,重庆市展鹿商贸有限公司,NULL,个,1×48,1,3,0
2072,6.9427E+12,1,韩束雪白肌美白特润呵护组150ml+50,1,,86,重庆市展鹿商贸有限公司,NULL,个,12盒/箱,1,3,0
2085,6.93866E+12,1,兰欣洗手液500ml(柠檬型),1,,86,重庆市展鹿商贸有限公司,NULL,个,1×24,1,NULL,2085
2086,6.93866E+12,1,兰欣玻璃净,1,,86,重庆市展鹿商贸有限公司,NULL,个,600ml×12,1,3,2086
2087,6.93866E+12,1,兰欣强脱离油污净500ml,1,,86,重庆市展鹿商贸有限公司,NULL,个,600ml×12,1,3,2087
